customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_desc,internet_service,service_type,internet_service_desc,contract_type,contract_type_desc,payment_type,monthly_charges,total_charges,tenure_in_months,tenure_full_months,avg_monthly_charges,charges_match,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents
0980-PVMRC,Female,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,50.85,2036.55,40.05014749,40,$50.85,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
0983-TATYJ,Female,0,Yes,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Mailed check,51.45,1758.9,34.18658892,34,$51.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0988-AADSA,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),80.85,5824.75,72.04390847,72,$80.85,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
0988-JRWWP,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,54.2,140.4,2.590405904,2,$54.20,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
0991-BRRFB,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,49.4,874.8,17.70850202,17,$49.40,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
0993-OSGPT,Female,1,Yes,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),60.65,3975.9,65.55482275,65,$60.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
0997-YTLNY,Female,0,No,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,48.8,953.65,19.5420082,19,$48.80,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
0999-QXNSA,Male,1,No,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,45.75,344.2,7.523497268,7,$45.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,2
1000-AJSLD,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,20.1,20.1,1,1,$20.10,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0
1004-NOZNR,Male,1,No,Yes,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),94.8,5264.3,55.53059072,55,$94.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,2
1009-IRMNA,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Bank transfer (automatic),20,137.6,6.88,6,$20.00,TRUE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0
1010-DIAUQ,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),96.5,492.55,5.104145078,5,$96.50,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
1013-QCWAM,Female,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,100.8,6690.75,66.3764881,66,$100.80,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1015-JPFYW,Male,0,No,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,19.45,136.75,7.030848329,7,$19.45,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2
1015-OWJKI,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.05,19.05,1,1,$19.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
1016-DJTSV,Male,1,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,69.7,572.85,8.218794835,8,$69.70,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
1017-FBQMM,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),106.05,6703.5,63.21074965,63,$106.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1020-JPQOW,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,90.55,5116.6,56.5057979,56,$90.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1022-RKXDR,Female,0,No,No,2,Two or More Lines,0,Phone Only,No Internet Service,1,1 Year,Mailed check,24.85,962.25,38.722334,38,$24.85,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1023-BQXZE,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),74.35,4317.35,58.06792199,58,$74.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
1024-GUALD,Female,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,24.8,24.8,1,1,$24.80,TRUE,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,1
1024-KPRBB,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Mailed check,89.1,3342,37.50841751,37,$89.10,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1024-VRZHF,Male,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,74.95,825.7,11.01667779,11,$74.95,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1
1025-FALIX,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),69.05,1815.65,26.29471398,26,$69.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1027-LKKQQ,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),80.45,5886.85,73.17402113,73,$80.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1028-FFNJK,Male,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,101.5,2917.65,28.7453202,28,$101.50,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
1029-QFBEN,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.55,19.55,1,1,$19.55,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0
1031-IIDEO,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,70.85,70.85,1,1,$70.85,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1032-MAELW,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Electronic check,78.45,5333.35,67.98406628,67,$78.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1035-IPQPU,Female,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,103.5,6479.4,62.60289855,62,$103.50,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1036-GUDCL,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),79.05,4663.4,58.99304238,58,$79.05,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
1038-RQOST,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,20.6,414.95,20.14320388,20,$20.60,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
1038-ZAGBI,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Bank transfer (automatic),19.8,229.6,11.5959596,11,$19.80,TRUE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3
1041-RXHRA,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),70.25,2868.05,40.82633452,40,$70.25,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1042-HFUCW,Female,0,No,Yes,1,One Line,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),54.75,1266.35,23.12968037,23,$54.75,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
1043-UXOVO,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),113.15,7993.3,70.64339373,70,$113.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1043-YCUTE,Male,0,Yes,No,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),25.15,1327.15,52.7693837,52,$25.15,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1
1045-LTCYT,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Credit card (automatic),21.05,139.75,6.638954869,6,$21.05,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1047-NNCBF,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),70.55,1493.55,21.17009213,21,$70.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
1047-RNXZV,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,19.55,876.15,44.81585678,44,$19.55,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
1049-FYSYG,Female,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Credit card (automatic),35.65,646.05,18.12201964,18,$35.65,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,1
1051-EQPZR,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.6,780.25,39.80867347,39,$19.60,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1051-GEJLJ,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.5,27.55,1.412820513,1,$19.50,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1052-QJIBV,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),19.9,1397.3,70.2160804,70,$19.90,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1053-MXTTK,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),108.65,7726.35,71.11228716,71,$108.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1057-FOGLZ,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.65,391.7,19.93384224,19,$19.65,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1060-ENTOF,Female,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),105.4,7035.6,66.75142315,66,$105.40,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1061-PNTHC,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,109.6,5953,54.31569343,54,$109.60,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1062-LHZOD,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,69.9,69.9,1,1,$69.90,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3
1063-DHQJF,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Mailed check,92.15,6480.9,70.32989691,70,$92.15,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
1064-FBXNK,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Credit card (automatic),19.85,19.85,1,1,$19.85,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
1066-JKSGK,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,20.15,20.15,1,1,$20.15,TRUE,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0
1069-QJOEE,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Electronic check,19.9,505.45,25.39949749,25,$19.90,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
1069-XAIEM,Female,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,85.05,85.05,1,1,$85.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1073-XXCZD,Male,0,Yes,No,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),25.7,1443.65,56.17315175,56,$25.70,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
1074-AMIOH,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),108.25,5935.1,54.82771363,54,$108.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1074-WVEVG,Female,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,20.35,1267,62.26044226,62,$20.35,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1
1075-BGWOH,Male,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,98.75,1587.55,16.0764557,16,$98.75,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1
1077-HUUJM,Female,0,No,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,71.05,472.65,6.652357495,6,$71.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
1078-TDCRN,Female,1,Yes,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,30.75,82.85,2.694308943,2,$30.75,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,1
1080-BWSYE,Male,1,Yes,No,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),25.65,1740.8,67.86744639,67,$25.65,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
1084-MNSMJ,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),85.5,4421.95,51.71871345,51,$85.50,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1084-UQCHV,Male,0,No,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),69.75,69.75,1,1,$69.75,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,2
1085-LDWAM,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Credit card (automatic),20.35,1442.65,70.89189189,70,$20.35,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1086-LXKFY,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,69.1,69.1,1,1,$69.10,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3
1087-GRUYI,Male,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),20.4,743.5,36.44607843,36,$20.40,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
1087-UDSIH,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.6,59.75,3.048469388,3,$19.60,TRUE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0
1088-AUUZZ,Male,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),75.85,4261.2,56.17930125,56,$75.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
1088-CNNKB,Male,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),80,5040.2,63.0025,63,$80.00,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
1089-HDMKP,Male,1,No,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,54.55,601.25,11.02199817,11,$54.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,2
1089-XZWHH,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,19.7,494.05,25.0786802,25,$19.70,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1090-ESELR,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),105.5,7611.55,72.14739336,72,$105.50,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
1090-PYKCI,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),105.1,7234.8,68.83729781,68,$105.10,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1091-SOZGA,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),99.8,5515.45,55.26503006,55,$99.80,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1092-GANHU,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,76.65,1313.55,17.1369863,17,$76.65,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
1092-WPIVQ,Female,0,Yes,Yes,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Mailed check,25.1,428.45,17.06972112,17,$25.10,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1093-YSWCA,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),19.55,223.15,11.41432225,11,$19.55,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
1094-BKOSX,Female,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Bank transfer (automatic),51,2264.5,44.40196078,44,$51.00,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
1095-JUDTC,Female,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,95.05,4504.55,47.39137296,47,$95.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1095-WGNGG,Female,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),101.05,5971.25,59.09203365,59,$101.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1096-ADRUX,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),74.25,4859.25,65.44444444,65,$74.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1097-FSPVW,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),54.55,2455.05,45.00549954,45,$54.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1098-KFQEC,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),19.4,1083,55.82474227,55,$19.40,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1098-TDVUQ,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Bank transfer (automatic),19.25,19.25,1,1,$19.25,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1099-BTKWT,Female,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Electronic check,54.4,3723.65,68.44944853,68,$54.40,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,1
1099-GODLO,Female,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,20.35,20.35,1,1,$20.35,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
1100-DDVRV,Male,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Mailed check,49.8,836.35,16.79417671,16,$49.80,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1
1101-SSWAG,Female,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,51.1,711.15,13.91682975,13,$51.10,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1104-FEJAM,Male,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,64.4,1802.15,27.98369565,27,$64.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
1104-TNLZA,Male,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,105.8,2998,28.33648393,28,$105.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
1106-HRLKZ,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,19.6,808.95,41.27295918,41,$19.60,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
1110-KYLGQ,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),108.25,6780.1,62.63371824,62,$108.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1112-CUNAO,Female,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,89.85,1424.95,15.85920979,15,$89.85,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1113-IUJYX,Female,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Mailed check,105.95,1348.9,12.73147711,12,$105.95,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
1114-CENIM,Male,0,No,Yes,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),55,3092.65,56.23,56,$55.00,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,2
1116-DXXDF,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,2,2 Year,Electronic check,100.45,3801.7,37.8466899,37,$100.45,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
1116-FRYVH,Female,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Mailed check,39.4,1978.65,50.21954315,50,$39.40,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
1120-BMWUB,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,53.9,834.15,15.47588126,15,$53.90,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1121-QSIVB,Female,0,No,Yes,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Mailed check,77.55,3471.1,44.75950999,44,$77.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
1122-JWTJW,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,70.65,70.65,1,1,$70.65,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3
1122-YJBCS,Male,0,Yes,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),53.65,3804.4,70.91146319,70,$53.65,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
1125-SNVCK,Female,1,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,43.8,2106.05,48.08333333,48,$43.80,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1131-ALZWV,Female,0,No,No,2,Two or More Lines,0,Phone Only,No Internet Service,1,1 Year,Bank transfer (automatic),24.6,605.25,24.60365854,24,$24.60,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1131-QQZEB,Male,1,Yes,No,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),23.95,1756.2,73.32776618,73,$23.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
1131-SUEKT,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),98.45,6145.2,62.41950229,62,$98.45,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
1133-KXCGE,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,20.1,407.05,20.25124378,20,$20.10,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1134-YWTYF,Male,0,Yes,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,53.8,1389.85,25.83364312,25,$53.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
1135-HIORI,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Electronic check,111.45,7266.95,65.20367878,65,$111.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1135-LMECX,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.85,19.85,1,1,$19.85,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1136-XGEQU,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),84.15,4164.4,49.48781937,49,$84.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1137-DGOWI,Female,0,Yes,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),70.25,2198.9,31.30106762,31,$70.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
1139-WUOAH,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Credit card (automatic),53.35,3090.05,57.92033739,57,$53.35,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
1140-UKVZG,Female,0,No,No,2,Two or More Lines,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,24.8,475.25,19.16330645,19,$24.80,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
1142-IHLOO,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),87.55,4475.9,51.12392918,51,$87.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
1142-WACZW,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Bank transfer (automatic),29.85,75.6,2.532663317,2,$29.85,TRUE,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0
1143-NMNQJ,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,85.7,169.8,1.981330222,1,$85.70,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
1150-FTQGN,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),94.15,5811.8,61.7291556,61,$94.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
1150-WFARN,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),108.75,7156.2,65.80413793,65,$108.75,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3
1153-GNOLC,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Electronic check,39.1,1309,33.47826087,33,$39.10,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
1154-HYWWO,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Mailed check,70.6,2708.2,38.35977337,38,$70.60,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
